216.9456	1289846.2	490060.7307	975034.1342	1948369.742	2921344.36	807714.4302	2092983.216	1671057.615	2627209.496	1346485.543	-47963.60132	958911.5454	1535571.485
216.95979	790614.5929	345440.231	518055.9801	2915718.668	2617770.318	452079.6157	1398830.541	2739046.731	3527643.409	1239464.198	100673.6432	582979.8314	1736729.458
216.97398	150294.999	189264.5172	883700.7452	3991521.125	2160977.566	1797816.819	1116694.505	3131528.932	3536076.12	1394013.703	-187100.047	715918.6364	2909830.451
216.98817	-321806.3516	511531.0553	1689833.115	5883931.421	1873431.227	1813728.858	1083014.741	2891993.263	2372096.696	966545.9023	1165945.991	328089.9902	3846827.826
217.00238	519158.0571	333245.6849	1813020.068	4021370.577	1685009.172	1008459.1	1848658.066	3821888.835	449367.4204	1201606.128	1523698.572	1099040.276	2553027.37
217.01657	1315643.169	552925.0003	1267064.365	2500801.513	966456.7978	1477698.195	2222942.541	4909474.548	423686.0802	920191.0427	440347.8883	955771.1164	-62638.81843
217.03078	2345208.734	634045.2539	682748.4942	2081299.683	1204440.096	1150555.698	1179296.947	3359623.928	582824.8333	620252.2055	73784.95873	68524.28858	-37493.05908
217.04497	891236.4483	458487.0945	968003.1547	1056028.552	691574.9452	1116902.109	606576.2343	2003618.484	675382.1439	1834578.441	675594.8371	120139.9892	1693481.921
217.05917	817763.0661	270771.4929	759542.4155	216926.6979	679334.1924	758997.6718	313445.9998	1140978.298	1218673.951	1161923.632	418191.5606	262165.8121	2454732.16
217.07336	539801.7278	432370.1662	2113901.673	1577114.112	1752189.132	284567.0859	1699174.773	997278.1755	5268639.74	1679567.267	2969337.375	1057587.095	498460.2203
217.08757	-12633.41347	138608.8893	1445768.378	2712123.551	4190696.383	-574318.026	1282510.072	1904571.228	5662343.136	1700616.219	2545357.605	775602.0321	1059943.963
217.10176	1113689.923	-333351.7907	1518756.576	1629251.635	2498030.859	911967.8663	1485574.242	249054.7752	3940145.733	1346336.332	1104302.258	-279728.6341	1283089.222
217.11597	3291413.18	397558.0095	1383660.768	637230.5036	1329901.939	1990077.055	2350182.527	-33112.88369	3238340.752	2588192.551	-93323.9441	61996.19226	1088105.134
217.13017	2310552.316	752905.2079	964082.3164	917067.1941	702528.5157	1247331.17	2566655.225	827671.4109	3470857.25	910828.9616	356987.3554	1741662.946	1435940.402
217.14436	640706.5016	73950.37724	-36253.95724	1462531.382	155233.0494	399727.2698	3083723.87	2354872.633	3519127.762	-61690.42442	1242510.427	1811871.298	1417905.111
217.15857	208132.8343	-91978.30593	12999.67945	1272582.494	1854133.825	202447.308	2112555.084	2750050.337	4158807.296	1188073.047	2486960.805	1270195.867	1221949.484
217.17278	133504.8376	350078.7299	-42143.0782	1962464.035	3212103.913	-217579.4499	1477658.16	1089288.656	4272207.466	1887201.513	1767757.189	1417954.289	1780098.855
217.18698	1679552.539	609918.8089	-26265.54423	2080342.54	2535038.306	155522.7526	2542386.437	1591726.99	1424415.931	1658544.677	799614.4694	621372.7936	1267791.581
217.20117	2231678.678	503685.1948	449162.7649	1599785.099	1673100.215	470844.2449	3726972.288	2522051.94	587822.7219	1380259.963	850762.5285	606140.844	422959.2157
217.21538	540141.5164	55735.25673	514477.6629	778795.2395	708954.5347	343370.7924	3486636.239	1545162.073	1688724.475	768640.9005	543230.5688	151439.6634	1916880.995
217.22958	197933.9835	289467.7233	778987.4833	195929.9368	835900.3093	1201752.281	3100071.174	355374.5817	1674764.979	1180916.252	179738.6862	349857.9003	2921970.774
217.24379	-50831.7095	197571.8458	355698.4695	764297.5136	2645269.289	1722710.278	2515520.458	412463.0162	1705113.968	1456071.639	302826.9431	861811.307	1011949.669
217.258	-464489.782	632844.1918	292689.0523	785237.072	2334798.499	1558518.866	1986423.12	782730.8927	2931218.815	436669.4857	501721.8496	1103638.938	30705.51938
217.2722	470882.0234	466660.397	569733.74	947227.9568	966672.3307	1345161.958	2506856.564	699029.8085	2152497.823	113282.9422	1129935.802	498293.5802	-122228.5594
